title,year,wikipedia_url
Dhoomketu,1985,
Yeh Kaisa Farz,1985,
Agnidaah,1985,
Toofan Rani,1985,
Hoshiyar,1985,https://en.wikipedia.org/wiki/Hoshiyar
Pyar Jhukta Nahin,1985,https://en.wikipedia.org/wiki/Pyar_Jhukta_Nahin
Lava,1985,https://en.wikipedia.org/wiki/Lava_(1985_film)
Phaansi Ke Baad,1985,https://en.wikipedia.org/wiki/Phaansi_Ke_Baad
Saaheb,1985,https://en.wikipedia.org/wiki/Saaheb
Mera Jawab,1985,https://en.wikipedia.org/wiki/Mera_Jawab
Do Dilon Ki Dastaan,1985,https://en.wikipedia.org/wiki/Do_Dilon_Ki_Dastaan_(1985_film)
Ram Tere Kitne Nam,1985,https://en.wikipedia.org/wiki/Ram_Tere_Kitne_Nam
Zamana,1985,https://en.wikipedia.org/wiki/Zamana_(1985_film)
Kabhi Ajnabi Thé,1985,
Pighalta Aasman,1985,https://en.wikipedia.org/wiki/Pighalta_Aasman
Meetha Zehar,1985,https://en.wikipedia.org/wiki/List_of_Hindi_films_of_1985
Sarfarosh,1985,https://en.wikipedia.org/wiki/Sarfarosh_(1985_film)
Bahu Ki Awaaz,1985,https://en.wikipedia.org/wiki/Archana_Aaradhana
Hum Dono,1985,https://en.wikipedia.org/wiki/Hum_Dono_(1985_film)
Tawaif,1985,
Aitbaar,1985,https://en.wikipedia.org/wiki/Aitbaar
Aandhi-Toofan,1985,https://en.wikipedia.org/wiki/Aandhi-Toofan
Rahi Badal Gaye,1985,https://en.wikipedia.org/wiki/Rahi_Badal_Gaye
Jawaab,1985,https://en.wikipedia.org/wiki/List_of_Hindi_films_of_1985
Arjun,1985,https://en.wikipedia.org/wiki/Arjun_(1985_film)
Ramkali,1985,https://en.wikipedia.org/wiki/List_of_Hindi_films_of_1985
Balidaan,1985,https://en.wikipedia.org/wiki/Balidaan_(1985_film)
Ulta Seedha,1985,https://en.wikipedia.org/wiki/Ulta_Seedha
Mahaguru,1985,https://en.wikipedia.org/wiki/Mahaguru_(1985_film)
Yudh,1985,https://en.wikipedia.org/wiki/Yudh_(film)
Pataal Bhairavi,1985,https://en.wikipedia.org/wiki/Pataal_Bhairavi
Yadon Ki Kasam,1985,
Ek Se Bhale Do,1985,https://en.wikipedia.org/wiki/Ek_Se_Bhale_Do
Ameer Aadmi Ghareeb Aadmi,1985,
Nasoor,1985,https://en.wikipedia.org/wiki/Nasoor
Aurat Pair Ki Juti Nahin Hai,1985,https://en.wikipedia.org/wiki/Aurat_Pair_Ki_Juti_Nahin_Hai
Masterji,1985,https://en.wikipedia.org/wiki/Masterji
Misaal,1985,https://en.wikipedia.org/wiki/List_of_Hindi_films_of_1985
Paroma,1985,https://en.wikipedia.org/wiki/Parama_(film)
Mohabbat,1985,https://en.wikipedia.org/wiki/Mohabbat_(1985_film)
Zindagi Aur Maut,1985,https://en.wikipedia.org/wiki/Johnny_Walker_(actor)
Zabardast,1985,https://en.wikipedia.org/wiki/Zabardast
Sitamgar,1985,https://en.wikipedia.org/wiki/Sitamgar
Bhago Bhoot Aayaa,1985,
Ghulami,1985,https://en.wikipedia.org/wiki/Ghulami
Bewafai,1985,https://en.wikipedia.org/wiki/Bewafai
Pyari Behna,1985,https://en.wikipedia.org/wiki/Pyari_Behna
Ram Teri Ganga Maili,1985,https://en.wikipedia.org/wiki/Ram_Teri_Ganga_Maili
Surkhiyaan (The Headlines),1985,https://en.wikipedia.org/wiki/List_of_Hindi_films_of_1985
Jeene Nahin Doongi,1985,https://en.wikipedia.org/wiki/Amit_Pachori
Maha Shaktimaan,1985,https://en.wikipedia.org/wiki/Maha_Shaktimaan
Baadal,1985,https://en.wikipedia.org/wiki/Baadal_(1985_film)
Saagar,1985,https://en.wikipedia.org/wiki/Saagar_(film)
Meri Jung,1985,https://en.wikipedia.org/wiki/Meri_Jung
Ghar Dwaar,1985,https://en.wikipedia.org/wiki/Ghar_Dwaar
Telephone,1985,
Durgaa,1985,https://en.wikipedia.org/wiki/Durgaa
Meraa Ghar Mere Bachche,1985,https://en.wikipedia.org/wiki/Meraa_Ghar_Mere_Bachche
Aghaat,1985,https://en.wikipedia.org/wiki/Aghaat
Ek Daku Saher Mein,1985,https://en.wikipedia.org/wiki/List_of_Hindi_films_of_1985
"Trikal (Past, Present, Future)",1985,
Aakhir Kyon?,1985,https://en.wikipedia.org/wiki/Aakhir_Kyon?
Wafadaar,1985,https://en.wikipedia.org/wiki/Wafadaar
Bepanaah,1985,https://en.wikipedia.org/wiki/Bepanaah
Sur Sangam,1985,https://en.wikipedia.org/wiki/Sur_Sangam
Geraftaar,1985,https://en.wikipedia.org/wiki/Geraftaar
Lallu Ram,1985,https://en.wikipedia.org/wiki/List_of_Hindi_films_of_1985
Jhoothi,1985,https://en.wikipedia.org/wiki/Jhoothi
Faasle,1985,https://en.wikipedia.org/wiki/Faasle
Alag Alag,1985,https://en.wikipedia.org/wiki/Alag_Alag
Chaar Maharathi,1985,https://en.wikipedia.org/wiki/Chaar_Maharathi
Teri Meherbaniyan,1985,https://en.wikipedia.org/wiki/Teri_Meherbaniyan
Babu,1985,https://en.wikipedia.org/wiki/Babu_(1985_film)
Tum Par Hum Qurban,1985,
Jaan Ki Baazi,1985,https://en.wikipedia.org/wiki/Jaan_Ki_Baazi
Jaanoo,1985,https://en.wikipedia.org/wiki/Jaanoo
Damul,1985,https://en.wikipedia.org/wiki/Damul
Mard,1985,https://en.wikipedia.org/wiki/Mard_(1985_film)
Oonche Log,1985,https://en.wikipedia.org/wiki/Oonche_Log_(1985_film)
Border Kashmir,1985,
Hum Naujawan,1985,https://en.wikipedia.org/wiki/Hum_Naujawan
Gautam Govinda,1985,https://en.wikipedia.org/wiki/Mukta_Arts
Insaaf Main Karoonga,1985,https://en.wikipedia.org/wiki/List_of_Hindi_films_of_1985
Bhavani Junction,1985,https://en.wikipedia.org/wiki/Bhavani_Junction
Sanjog,1985,https://en.wikipedia.org/wiki/Sanjog_(1985_film)
Maa Kasam,1985,https://en.wikipedia.org/wiki/Maa_Kasam_(1985_film)
Adventures of Tarzan,1985,https://en.wikipedia.org/wiki/Adventures_of_Tarzan
Dekha Pyar Tumhara,1985,https://en.wikipedia.org/wiki/Dekha_Pyar_Tumhara
Awara Baap,1985,https://en.wikipedia.org/wiki/Awara_Baap
Ankahee,1985,https://en.wikipedia.org/wiki/Ankahee_(1985_film)
Saamri,1985,https://en.wikipedia.org/wiki/Saamri
Anantyatra,1985,https://en.wikipedia.org/wiki/List_of_Hindi_films_of_1985
Patthar Dil,1985,
Haveli,1985,
Shiva Ka Insaaf,1985,https://en.wikipedia.org/wiki/Shiva_Ka_Insaaf_(1985_film)
Paisa Yeh Paisa,1985,https://en.wikipedia.org/wiki/Paisa_Yeh_Paisa
Karishma Kudrat Kaa,1985,https://en.wikipedia.org/wiki/Karishma_Kudrat_Kaa
Haqeeqat,1985,https://en.wikipedia.org/wiki/Haqeeqat_(1985_film)
Kali Basti,1985,https://en.wikipedia.org/wiki/Kali_Basti
Zulm Ka Badla,1985,https://en.wikipedia.org/wiki/Zulm_Ka_Badla
Bond 303,1985,https://en.wikipedia.org/wiki/Bond_303
Mera Saathi,1985,https://en.wikipedia.org/wiki/Mera_Saathi
Phir Aayee Barsat,1985,https://en.wikipedia.org/wiki/Hemlata_(singer)
Bhagwan Shri Krishna,1985,
Yaar Kasam,1985,https://en.wikipedia.org/wiki/Anita_Raj
Triveni,1985,https://en.wikipedia.org/wiki/List_of_Hindi_films_of_1985
Mahasati Tulsi,1985,https://en.wikipedia.org/wiki/List_of_Hindi_films_of_1985
Ek Chitthi Pyar Bhari,1985,https://en.wikipedia.org/wiki/Ek_Chitthi_Pyar_Bhari
Main Khilona Nahin,1985,https://en.wikipedia.org/wiki/List_of_Hindi_films_of_1985
Zinda Laash,1986,
Pyaasi Mamta,1986,https://en.wikipedia.org/wiki/List_of_songs_recorded_by_Shreya_Ghoshal
Devi Maha Devi,1986,
Qatl,1986,https://en.wikipedia.org/wiki/Qatl
Sasti Dulhan Mahenga Dulha,1986,https://en.wikipedia.org/wiki/List_of_Hindi_films_of_1986
Sutradhar,1986,
Kaanch Ki Deewar,1986,https://en.wikipedia.org/wiki/Kaanch_Ki_Deewar
Dilwaala,1986,https://en.wikipedia.org/wiki/Dilwaala
Jaal,1986,https://en.wikipedia.org/wiki/Jaal_(1986_film)
Love 86,1986,https://en.wikipedia.org/wiki/Love_86
Swarag Se Sunder,1986,https://en.wikipedia.org/wiki/Swarag_Se_Sunder
Chameli Ki Shaadi,1986,https://en.wikipedia.org/wiki/Chameli_Ki_Shaadi
Shart,1986,https://en.wikipedia.org/wiki/Shart_(1986_film)
Ilzaam,1986,https://en.wikipedia.org/wiki/Ilzaam
Singhasan,1986,https://en.wikipedia.org/wiki/Singhasan
Aap Ke Saath,1986,https://en.wikipedia.org/wiki/Aap_Ke_Saath
Amma,1986,https://en.wikipedia.org/wiki/Amma_(1986_film)
Saveray Wali Gaadi,1986,https://en.wikipedia.org/wiki/Saveray_Wali_Gaadi
Preeti,1986,https://en.wikipedia.org/wiki/Preeti_Sagar
Khamosh,1986,https://en.wikipedia.org/wiki/Khamosh
Dharm Adhikari,1986,https://en.wikipedia.org/wiki/Dharm_Adhikari
Bhagwaan Dada,1986,https://en.wikipedia.org/wiki/Bhagwaan_Dada
Tan-Badan,1986,https://en.wikipedia.org/wiki/Tan-Badan
Swati,1986,https://en.wikipedia.org/wiki/Swati_(1986_film)
Maanav Hatya,1986,
Genesis,1986,https://en.wikipedia.org/wiki/Genesis_(1986_film)
Andheri Raat Mein Diya Tere Haath Mein,1986,https://en.wikipedia.org/wiki/N._S._Vaidya
Kala Dhanda Goray Log,1986,https://en.wikipedia.org/wiki/Kala_Dhanda_Goray_Log
Kirayadar,1986,https://en.wikipedia.org/wiki/List_of_Hindi_films_of_1986
Karamdaata,1986,https://en.wikipedia.org/wiki/List_of_Hindi_films_of_1986
Mirch Masala,1986,https://en.wikipedia.org/wiki/Mirch_Masala
Aakhree Raasta,1986,https://en.wikipedia.org/wiki/Aakhree_Raasta
Maa Beti,1986,https://en.wikipedia.org/wiki/Maa_Beti
Qatil Haseeno Ka,1986,https://en.wikipedia.org/wiki/List_of_songs_recorded_by_Shreya_Ghoshal
Janbaaz,1986,https://en.wikipedia.org/wiki/Janbaaz
Peechha Karro,1986,https://en.wikipedia.org/wiki/List_of_Hindi_films_of_1986
Muddat,1986,https://en.wikipedia.org/wiki/Muddat
Amrit,1986,https://en.wikipedia.org/wiki/Amrit_(1986_film)
Zindagani,1986,https://en.wikipedia.org/wiki/Zindagani
Pyar Kiya Hai Pyar Karenge,1986,https://en.wikipedia.org/wiki/Pyar_Kiya_Hai_Pyar_Karenge
Ankush,1986,https://en.wikipedia.org/wiki/Ankush_(1986_film)
Nasihat,1986,https://en.wikipedia.org/wiki/Nasihat
Allah Rakha,1986,https://en.wikipedia.org/wiki/Allah_Rakha_(film)
Karma,1986,https://en.wikipedia.org/wiki/Karma_(1986_film)
Teesra Kinara,1986,https://en.wikipedia.org/wiki/List_of_Hindi_films_of_1986
Pyar Ke Do Pal,1986,https://en.wikipedia.org/wiki/Pyaar_Ke_Do_Pal
Shatru,1986,https://en.wikipedia.org/wiki/Shatru_(1986_film)
Sadaa Suhagan,1986,https://en.wikipedia.org/wiki/Sadaa_Suhagan
Ek Chadar Maili Si,1986,
Anokha Rishta,1986,https://en.wikipedia.org/wiki/Anokha_Rishta
Naam,1986,https://en.wikipedia.org/wiki/Naam_(1986_film)
Samundar,1986,https://en.wikipedia.org/wiki/Samundar
Duty,1986,https://en.wikipedia.org/wiki/Duty_(disambiguation)
Mazloom,1986,https://en.wikipedia.org/wiki/Mazloom
Sheesha,1986,https://en.wikipedia.org/wiki/Sheesha_(1986_film)
Jungle Ki Nagin,1986,
Dahleez,1986,https://en.wikipedia.org/wiki/Dahleez_(film)
Mera Haque,1986,https://en.wikipedia.org/wiki/Mera_Haque
Asli Naqli,1986,https://en.wikipedia.org/wiki/Asli_Naqli
Aaj Ka Andha Kanoon,1986,
Dosti Dushmani,1986,https://en.wikipedia.org/wiki/Dosti_Dushmani
Jumbish: A Movement - The Movie,1986,https://en.wikipedia.org/wiki/Nigar_Sultana_(actress)
Aisa Pyar Kahan,1986,https://en.wikipedia.org/wiki/Aisa_Pyaar_Kahan
Rao Saheb,1986,
Nagina,1986,https://en.wikipedia.org/wiki/Nagina_(1986_film)
Naache Mayuri,1986,https://en.wikipedia.org/wiki/Naache_Mayuri
Tahkhana,1986,https://en.wikipedia.org/wiki/Tahkhana
Avinash,1986,https://en.wikipedia.org/wiki/Avinash_(film)
Chaalbaaz,1986,
Anubhav,1986,https://en.wikipedia.org/wiki/Anubhav_(1986_film)
Samay Ki Dhaara,1986,https://en.wikipedia.org/wiki/List_of_Hindi_films_of_1986
Aag Aur Shola,1986,https://en.wikipedia.org/wiki/Aag_Aur_Shola
New Delhi Times,1986,https://en.wikipedia.org/wiki/New_Delhi_Times
Main Balwaan,1986,https://en.wikipedia.org/wiki/Main_Balwaan
Ek Main Aur Ek Tu,1986,https://en.wikipedia.org/wiki/Ek_Main_Aur_Ek_Tu_(1986_film)
Massey Sahib,1986,https://en.wikipedia.org/wiki/Massey_Sahib
Baat Ban Jaye,1986,https://en.wikipedia.org/wiki/Baat_Ban_Jaye
Kismetwala,1986,https://en.wikipedia.org/wiki/Kismetwala
Haathon Ki Lakeeren,1986,https://en.wikipedia.org/wiki/Haathon_Ki_Lakeeren
Naseeb Apna Apna,1986,https://en.wikipedia.org/wiki/Naseeb_Apna_Apna_(1986_film)
Ricky,1986,
Ghar Sansar,1986,https://en.wikipedia.org/wiki/Ghar_Sansar
Insaaf Ki Awaaz,1986,https://en.wikipedia.org/wiki/Insaaf_Ki_Awaaz
Palay Khan,1986,https://en.wikipedia.org/wiki/Palay_Khan_(film)
Babul,1986,https://en.wikipedia.org/wiki/List_of_Hindi_films_of_1986
Jeeva,1986,https://en.wikipedia.org/wiki/Jeeva_(1986_film)
Sajna Saath Nibhana,1986,https://en.wikipedia.org/wiki/List_of_Hindi_films_of_1986
Suhagan,1986,https://en.wikipedia.org/wiki/Sadaa_Suhagan
Adhikar,1986,https://en.wikipedia.org/wiki/Adhikar_(1986_film)
Pyar Ho Gaya,1986,
Jwala,1986,https://en.wikipedia.org/wiki/List_of_Hindi_films_of_1986
Angaaray,1986,https://en.wikipedia.org/wiki/Angaaray_(1986_film)
Panchavati,1986,https://en.wikipedia.org/wiki/List_of_Hindi_films_of_1986
Krishna-Krishna,1986,https://en.wikipedia.org/wiki/Krishna
Ek Pal,1986,https://en.wikipedia.org/wiki/Bhupen_Hazarika
Jhanjaar,1986,
Durgaa Maa,1986,https://en.wikipedia.org/wiki/List_of_Hindi_films_of_1986
Anjuman,1986,https://en.wikipedia.org/wiki/Anjuman_(1986_film)
Mera Dharam,1986,https://en.wikipedia.org/wiki/Mera_Dharam
Mangal Dada,1986,
Mohabbat Ki Kasam,1986,https://en.wikipedia.org/wiki/Mohabbat_Ki_Kasam
Maa Ki Saugandh,1986,
Vikram Vetal,1986,https://en.wikipedia.org/wiki/Vikram_Vetal
Mere Saath Chal,1986,
Mahananda,1987,
Dilruba Tangewali,1987,https://en.wikipedia.org/wiki/List_of_Hindi_films_of_1987
Main Aur Tum,1987,
Tarzan and Cobra,1987,
Pati Paisa Aur Pyar,1987,
Ghar Ka Sukh,1987,
Rhino,1987,
Ek Aasmaan Kai Dishaain,1987,
Ek Aur Khoon,1987,
Bargad Dada,1987,
Insaniyat Ke Dushman,1987,https://en.wikipedia.org/wiki/Insaniyat_Ke_Dushman
Loha,1987,https://en.wikipedia.org/wiki/Loha_(1987_film)
Jalwa,1987,https://en.wikipedia.org/wiki/Jalwa
Nazrana,1987,https://en.wikipedia.org/wiki/Nazrana_(1987_film)
Dadagiri,1987,https://en.wikipedia.org/wiki/Dadagiri_(film)
Debshishu,1987,https://en.wikipedia.org/wiki/Deaths_in_February_2024
Anjaam,1987,https://en.wikipedia.org/wiki/List_of_Hindi_films_of_1987
Pyar Ke Kabil,1987,https://en.wikipedia.org/wiki/Pyar_Ke_Kabil
Pyaar Karke Dekho,1987,https://en.wikipedia.org/wiki/Pyaar_Karke_Dekho
Mera Lahoo,1987,https://en.wikipedia.org/wiki/Mera_Lahoo
Besahara,1987,https://en.wikipedia.org/wiki/Besahara
Pratighaat,1987,https://en.wikipedia.org/wiki/Pratighaat_(1987_film)
Hukumat,1987,https://en.wikipedia.org/wiki/Hukumat
Itihaas,1987,https://en.wikipedia.org/wiki/Itihaas_(1987_film)
Wahem,1987,https://en.wikipedia.org/wiki/Suresh_Oberoi
Sansar,1987,https://en.wikipedia.org/wiki/Sansar_(1987_film)
Imaandaar,1987,https://en.wikipedia.org/wiki/Imaandaar
Aag Hi Aag,1987,https://en.wikipedia.org/wiki/Aag_Hi_Aag
Tera Karam Mera Dharam,1987,
Dacait,1987,https://en.wikipedia.org/wiki/Dacait
Majaal,1987,https://en.wikipedia.org/wiki/Majaal
Madadgaar,1987,https://en.wikipedia.org/wiki/Madadgaar
Sitapur Ki Geeta,1987,https://en.wikipedia.org/wiki/Sitapur_Ki_Geeta
Dak Bangla,1987,https://en.wikipedia.org/wiki/Dak_Bangla_(film)
Dance Dance,1987,https://en.wikipedia.org/wiki/Dance_Dance_(film)
Mr. India,1987,https://en.wikipedia.org/wiki/Mr._India_(1987_film)
Khooni Mahal,1987,https://en.wikipedia.org/wiki/Khooni_Mahal
Raahee,1987,https://en.wikipedia.org/wiki/List_of_Hindi_films_of_1987
Parivaar,1987,https://en.wikipedia.org/wiki/Parivaar_(1987_film)
Suno Sasurjee,1987,
Hawalaat,1987,https://en.wikipedia.org/wiki/Hawalaat
Insaaf,1987,https://en.wikipedia.org/wiki/Insaaf_(1987_film)
Satyamev Jayate,1987,https://en.wikipedia.org/wiki/Satyamev_Jayate_(1987_film)
Muqaddar Ka Faisla,1987,https://en.wikipedia.org/wiki/Muqaddar_Ka_Faisla
Mera Karam Mera Dharam,1987,https://en.wikipedia.org/wiki/Mera_Karam_Mera_Dharam
Permission,1987,https://en.wikipedia.org/wiki/Ijaazat
Hiraasat,1987,https://en.wikipedia.org/wiki/Hiraasat
Kachchi Kali,1987,https://en.wikipedia.org/wiki/List_of_Hindi_films_of_1987
Marte Dam Tak,1987,https://en.wikipedia.org/wiki/Marte_Dam_Tak
Sadak Chhap,1987,https://en.wikipedia.org/wiki/Sadak_Chhap
7 Saal Baad,1987,https://en.wikipedia.org/wiki/Sau_Saal_Baad
Khudgarz,1987,https://en.wikipedia.org/wiki/Khudgarz
Diljalaa,1987,https://en.wikipedia.org/wiki/Diljalaa
Watan Ke Rakhwale,1987,https://en.wikipedia.org/wiki/Watan_Ke_Rakhwale
Sindoor,1987,https://en.wikipedia.org/wiki/Sindoor_(1987_film)
Jaan Hatheli Pe,1987,https://en.wikipedia.org/wiki/Jaan_Hatheli_Pe
Avam,1987,
Kaash,1987,https://en.wikipedia.org/wiki/Kaash
Hifazat,1987,https://en.wikipedia.org/wiki/Hifazat_(1987_film)
Goraa,1987,https://en.wikipedia.org/wiki/List_of_Hindi_films_of_1987
Thikana,1987,https://en.wikipedia.org/wiki/Thikana_(film)
Kudrat Ka Kanoon,1987,https://en.wikipedia.org/wiki/Neethikku_Thandanai
Kaun Jeeta Kaun Haara,1987,https://en.wikipedia.org/wiki/Kaun_Jeeta_Kaun_Haara
Uttar Dakshin,1987,https://en.wikipedia.org/wiki/Uttar_Dakshin
Param Dharam,1987,https://en.wikipedia.org/wiki/Param_Dharam
Aaj,1987,https://en.wikipedia.org/wiki/Aaj_(film)
Himmat Aur Mehanat,1987,https://en.wikipedia.org/wiki/Himmat_Aur_Mehanat
Insaf Ki Pukar,1987,https://en.wikipedia.org/wiki/Insaf_Ki_Pukar
Susman,1987,https://en.wikipedia.org/wiki/Susman_(film)
Superman,1987,https://en.wikipedia.org/wiki/Superman_(1987_film)
Khazana,1987,https://en.wikipedia.org/wiki/Khazana_(1987_film)
Jawab Hum Denge,1987,
Apne Apne,1987,https://en.wikipedia.org/wiki/Apne_Apne
Aulad,1987,https://en.wikipedia.org/wiki/Aulad_(1987_film)
Kalyug Aur Ramayan,1987,https://en.wikipedia.org/wiki/Kalyug_Aur_Ramayan
Mohre,1987,https://en.wikipedia.org/wiki/Kishore_Kumar_filmography
Daku Hasina,1987,https://en.wikipedia.org/wiki/Daku_Hasina
Inaam Dus Hazaar,1987,https://en.wikipedia.org/wiki/Inaam_Dus_Hazaar
Mard Ki Zabaan,1987,https://en.wikipedia.org/wiki/Mard_Ki_Zabaan
Dil Tujhko Diya,1987,https://en.wikipedia.org/wiki/Dil_Tujhko_Diya
Mera Yaar Mera Dushman,1987,https://en.wikipedia.org/wiki/Mera_Yaar_Mera_Dushman
Pyar Ki Jeet,1987,https://en.wikipedia.org/wiki/Pyar_Ki_Jeet_(1987_film)
Maha Yatra,1987,
Daraar,1987,https://en.wikipedia.org/wiki/List_of_Hindi_films_of_1987
Dozakh,1987,https://en.wikipedia.org/wiki/List_of_Hindi_films_of_1987
Vishaal,1987,https://en.wikipedia.org/wiki/List_of_Hindi_films_of_1987
Naam O Nishan,1987,https://en.wikipedia.org/wiki/Naam_O_Nishan
Hamari Jung,1987,https://en.wikipedia.org/wiki/List_of_Hindi_films_of_1987
Mera Suhag,1987,https://en.wikipedia.org/wiki/List_of_Hindi_films_of_1987
Vali-E-Azam,1987,https://en.wikipedia.org/wiki/List_of_Hindi_films_of_1987
Zevar,1987,https://en.wikipedia.org/wiki/List_of_Hindi_films_of_1987
Deewana Tere Naam Ka,1987,https://en.wikipedia.org/wiki/Deewana_Tere_Naam_Ka
Sher Shivaji,1987,
Honhaar Bachchey,1987,https://en.wikipedia.org/wiki/Mayur_Vyas
108 Teerthyatra,1987,https://en.wikipedia.org/wiki/List_of_Hindi_films_of_1987
Mulzim,1988,https://en.wikipedia.org/wiki/Mulzim_(1988_film)
Aurat Teri Yehi Kahani,1988,https://en.wikipedia.org/wiki/Aurat_Teri_Yehi_Kahani
Mahalakshmi Mahima,1988,
Aakrant,1988,
Jai Karoli Maa,1988,https://en.wikipedia.org/wiki/List_of_Hindi_films_of_1988
Insaaf Ki Manzil,1988,
Shiv Ganga,1988,
Bahaar,1988,https://en.wikipedia.org/wiki/Bahaar
Prem Sandesh,1988,
Ghar Mein Ram Gali Mein Shyam,1988,https://en.wikipedia.org/wiki/Ghar_Mein_Ram_Gali_Mein_Shyam
Hum Farishte Nahin,1988,https://en.wikipedia.org/wiki/Hum_Farishte_Nahin
Parinati,1988,https://en.wikipedia.org/wiki/List_of_Hindi_films_of_1989
Mardon Wali Baat,1988,https://en.wikipedia.org/wiki/List_of_Hindi_films_of_1988
Sagar Sangam,1988,https://en.wikipedia.org/wiki/Sagar_Sangam
Shahenshah,1988,https://en.wikipedia.org/wiki/Shahenshah_(1988_film)
Om Dar-B-Dar,1988,https://en.wikipedia.org/wiki/Om-Dar-B-Dar
Aaj Ka Robin Hood,1988,https://en.wikipedia.org/wiki/Aaj_Ka_Robin_Hood
Khoon Bahaa Ganga Mein,1988,https://en.wikipedia.org/wiki/List_of_Hindi_films_of_1988
Paap Ki Duniya,1988,https://en.wikipedia.org/wiki/Paap_Ki_Duniya
Pyar Ka Mandir,1988,https://en.wikipedia.org/wiki/Pyaar_Ka_Mandir
Shiva Shakti,1988,https://en.wikipedia.org/wiki/Shiv_Shakti
Tamacha,1988,https://en.wikipedia.org/wiki/Tamacha
Falak (The Sky),1988,https://en.wikipedia.org/wiki/Falak_(1988_film)
Shukriyaa,1988,https://en.wikipedia.org/wiki/List_of_Hindi_films_of_1988
7 Bijliyaan,1988,
Kasam,1988,https://en.wikipedia.org/wiki/Kasam_(1988_film)
Kab Tak Chup Rahungi,1988,https://en.wikipedia.org/wiki/Kab_Tak_Chup_Rahungi
Aage Ki Soch,1988,https://en.wikipedia.org/wiki/List_of_Hindi_films_of_1988
Ek Hi Maqsad,1988,https://en.wikipedia.org/wiki/Ek_Hi_Maqsad
Charanon Ki Saugandh,1988,https://en.wikipedia.org/wiki/Charnon_Ki_Saugandh
Qayamat Se Qayamat Tak,1988,https://en.wikipedia.org/wiki/Qayamat_Se_Qayamat_Tak
Afsar,1988,
Veerana,1988,https://en.wikipedia.org/wiki/Veerana
Waaris,1988,https://en.wikipedia.org/wiki/Waaris_(1988_film)
Khatron Ke Khiladi,1988,https://en.wikipedia.org/wiki/Khatron_Ke_Khiladi_(1988_film)
Sherni,1988,https://en.wikipedia.org/wiki/Sherni_(1988_film)
Salaam Bombay!,1988,https://en.wikipedia.org/wiki/Salaam_Bombay!
Kabzaa,1988,https://en.wikipedia.org/wiki/Kabzaa_(1988_film)
Mohabbat Ke Dushman,1988,https://en.wikipedia.org/wiki/Mohabbat_Ke_Dushman
Shoorveer,1988,
Pestonjee,1988,https://en.wikipedia.org/wiki/Pestonjee
Hatya,1988,https://en.wikipedia.org/wiki/Hatya
Main Zinda Hoon,1988,https://en.wikipedia.org/wiki/Main_Zinda_Hoon
Kabrastan,1988,https://en.wikipedia.org/wiki/Kabrastan
Rukhsat,1988,https://en.wikipedia.org/wiki/Rukhsat
Ghar Ghar Ki Kahani,1988,https://en.wikipedia.org/wiki/Ghar_Ghar_Ki_Kahani_(1988_film)
Soorma Bhopali,1988,https://en.wikipedia.org/wiki/Soorma_Bhopali
Waqt Ki Awaz,1988,https://en.wikipedia.org/wiki/Waqt_Ki_Awaz
Mahaveera,1988,https://en.wikipedia.org/wiki/Mahaveera_(film)
Saazish,1988,https://en.wikipedia.org/wiki/Saazish_(1988_film)
Kanwarlal,1988,https://en.wikipedia.org/wiki/Kanwarlal
Hum To Chale Pardes,1988,https://en.wikipedia.org/wiki/Hum_To_Chale_Pardes
Vijay,1988,https://en.wikipedia.org/wiki/Vijay_(1988_film)
Khoon Bhari Maang,1988,https://en.wikipedia.org/wiki/Khoon_Bhari_Maang
Biwi Ho To Aisi,1988,https://en.wikipedia.org/wiki/Biwi_Ho_To_Aisi
Gunahon Ka Faisla,1988,https://en.wikipedia.org/wiki/Gunahon_Ka_Faisla
Rihaee,1988,https://en.wikipedia.org/wiki/Rihaee_(film)
Zakhmi Aurat,1988,https://en.wikipedia.org/wiki/Aurat
Janam Janam,1988,
Paap Ko Jalaa Kar Raakh Kar Doonga,1988,https://en.wikipedia.org/wiki/Paap_Ko_Jalaa_Kar_Raakh_Kar_Doonga
Dayavan,1988,https://en.wikipedia.org/wiki/Dayavan
Hero Hiralal,1988,https://en.wikipedia.org/wiki/Hero_Hiralal
Ganga Tere Desh Mein,1988,https://en.wikipedia.org/wiki/Ganga_Tere_Desh_Mein
Rolling in Money,1988,
Maar Dhaad,1988,https://en.wikipedia.org/wiki/Maar_Dhaad
Tezaab,1988,https://en.wikipedia.org/wiki/Tezaab
Agnee,1988,https://en.wikipedia.org/wiki/Agnee_(1988_film)
Rama O Rama,1988,https://en.wikipedia.org/wiki/Rama_O_Rama
Dharamyudh,1988,https://en.wikipedia.org/wiki/Dharamyudh_(film)
Yateem,1988,https://en.wikipedia.org/wiki/Yateem
Namumkin,1988,https://en.wikipedia.org/wiki/Namumkin
Gangaa Jamunaa Saraswathi,1988,https://en.wikipedia.org/wiki/Gangaa_Jamunaa_Saraswati
Qatil,1988,https://en.wikipedia.org/wiki/Qatil
Paanch Fauladi,1988,https://en.wikipedia.org/wiki/Paanch_Fauladi
Aakhri Adaalat,1988,https://en.wikipedia.org/wiki/Aakhri_Adaalat
Dariya Dil,1988,https://en.wikipedia.org/wiki/Dariya_Dil
Woh Phir Aayegi,1988,https://en.wikipedia.org/wiki/Woh_Phir_Aayegi
